#{"t_start": 1591438712.026471, "env_id": "CliffWalking-v0"}
r,l,t
-36017,13940,4.992743
-26785,26587,12.867127
-2633,2633,13.668914
-1034,1034,13.977237
-525,525,14.100392
-113,113,14.130026
-100,100,14.154577
-200,200,14.252705
-173,173,14.296122
-92,92,14.318287
-35,35,14.326796
-49,49,14.338041
-235,235,14.397164
-60,60,14.412173
-57,57,14.42758
-136,136,14.460731
-118,118,14.538257
-98,98,14.564145
-82,82,14.583818
-140,41,14.593486
-64,64,14.608413
-272,173,14.65049
-119,119,14.679159
-37,37,14.687671
-63,63,14.703915
-159,60,14.720213
-74,74,14.738205
-53,53,14.750439
-52,52,14.763557
-58,58,14.778012
-58,58,14.842418
-73,73,14.861953
-83,83,14.882072
-72,72,14.899381
-143,44,14.909844
-74,74,14.928216
-50,50,14.941219
-52,52,14.953358
-63,63,14.969828
-63,63,14.984532
-47,47,14.996892
-50,50,15.008529
-74,74,15.029169
-64,64,15.044604
-58,58,15.059088
-67,67,15.075377
-75,75,15.093032
-62,62,15.15739
-45,45,15.168947
-50,50,15.181696
-33,33,15.189672
-50,50,15.201613
-65,65,15.217487
-57,57,15.231236
-42,42,15.24122
-85,85,15.263603
-45,45,15.273924
-66,66,15.289916
-46,46,15.302208
-25,25,15.308403
-176,77,15.328378
-77,77,15.346911
-67,67,15.363584
-61,61,15.378473
-39,39,15.38701
-37,37,15.441524
-41,41,15.454165
-70,70,15.472877
-46,46,15.484471
-153,54,15.497836
-74,74,15.514885
-57,57,15.528511
-54,54,15.542241
-175,76,15.560467
-30,30,15.567885
-43,43,15.578229
-37,37,15.588079
-44,44,15.598268
-55,55,15.614272
-56,56,15.628097
-33,33,15.636258
-38,38,15.645288
-41,41,15.654809
-43,43,15.66458
-47,47,15.675331
-62,62,15.689739
-59,59,15.75637
-43,43,15.76956
-40,40,15.779656
-59,59,15.793474
-44,44,15.803621
-76,76,15.821951
-72,72,15.839414
-38,38,15.848677
-42,42,15.858658
-44,44,15.868717
-42,42,15.879717
-72,72,15.896417
-61,61,15.913137
-40,40,15.923513
-42,42,15.933537
-38,38,15.942863
-49,49,15.954575
-35,35,15.964424
-31,31,15.972128
-85,85,15.996252
-52,52,16.064411
-77,77,16.087446
-35,35,16.097849
-30,30,16.105628
-37,37,16.115226
-48,48,16.127852
-36,36,16.136348
-37,37,16.145573
-38,38,16.154725
-28,28,16.162038
-34,34,16.169908
-65,65,16.185045
-49,49,16.196466
-35,35,16.205208
-29,29,16.213493
-26,26,16.220482
-28,28,16.231879
-34,34,16.240034
-43,43,16.250873
-42,42,16.260998
-40,40,16.270373
-42,42,16.280839
-29,29,16.288349
-34,34,16.296419
-41,41,16.307107
-40,40,16.317144
-38,38,16.392204
-34,34,16.405187
-33,33,16.414011
-54,54,16.426791
-31,31,16.434095
-33,33,16.442222
-30,30,16.449463
-44,44,16.460146
-83,83,16.480045
-30,30,16.487604
-34,34,16.495877
-54,54,16.508996
-38,38,16.517863
-33,33,16.525869
-42,42,16.536953
-32,32,16.546457
-26,26,16.553604
-28,28,16.561082
-33,33,16.570761
-36,36,16.579595
-56,56,16.592547
-41,41,16.602134
-38,38,16.610981
-50,50,16.622173
-31,31,16.629108
-24,24,16.634494
-29,29,16.640989
-44,44,16.699207
-32,32,16.709692
-29,29,16.71839
-48,48,16.731399
-27,27,16.738148
-36,36,16.74753
-29,29,16.754603
-49,49,16.767028
-30,30,16.77398
-30,30,16.780983
-142,43,16.791178
-30,30,16.799301
-23,23,16.804731
-39,39,16.814287
-41,41,16.824441
-40,40,16.834233
-31,31,16.841849
-139,40,16.85147
-27,27,16.857946
-38,38,16.867773
-26,26,16.875805
-33,33,16.884395
-45,45,16.896897
-25,25,16.903955
-34,34,16.91155
-27,27,16.917911
