_AvgRewardSum,_AvgDiscountedRewardSum,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
0.0,0.0,9.611620795107033,0,34,79.10604232715166,1.4495412844036697,0,3,1.2566282299469744,-1.0864567825077984e-16,-0.7434753380841821,1.6547317205602492,0.9999962208787445,0.0,0.0,0.0,0.0,10,0.18212666068457656,-inf,-inf
0.0,0.0,10.451882845188285,0,34,87.95479771012411,1.4728033472803348,0,3,1.2785490450097161,-2.6013593882430446e-17,-0.7146646586426213,1.523783111599011,0.9999947440262469,0.0,0.0,0.0,0.0,20,0.0023265350517876725,-inf,-inf
0.0,0.0,12.337078651685394,0,48,118.60547910617346,1.4906367041198503,0,3,1.328564014083519,1.3306043740825847e-16,-0.9771886450677856,2.8737018463046575,0.9999357643947616,0.0,0.0,0.0,0.0,30,0.0009467124834574746,-inf,-inf
0.0,0.0,10.307692307692308,0,48,122.52071005917159,1.5384615384615385,0,3,1.2331360946745562,1.594166394333558e-17,-1.848035341677161,1.4797101976718336,0.9999433876340472,0.0,0.0,0.0,0.0,40,0.00011933384530657855,-inf,-inf
0.0,0.0,12.10752688172043,0,48,120.9418429876286,1.4408602150537635,0,3,1.1927390449762978,-8.91361854896183e-17,-0.35776505674090275,4.4374977606937875,0.9997316200392822,0.0,0.0,0.0,0.0,50,3.523331640269472e-05,-inf,-inf
0.0,0.0,11.228215767634854,0,40,108.30891341402524,1.5435684647302905,0,3,1.2771474320345721,7.370775267220956e-18,-0.48186816411341266,4.217814329059667,0.999665924799709,0.0,0.0,0.0,0.0,60,3.250296648936901e-05,-inf,-inf
0.0,0.0,10.502645502645503,0,40,64.66798241930518,1.380952380952381,0,3,1.2834467120181408,7.518970748784129e-17,-1.8128561200007862,2.4879430998027248,0.9997139746612761,0.0,0.0,0.0,0.0,70,4.622834171777637e-05,-inf,-inf
0.0,0.0,11.60897435897436,0,56,131.60350920447075,1.5,0,3,1.3525641025641026,-1.708035422500241e-17,-1.5293906149203287,2.241996131135565,0.9997432607814213,0.0,0.0,0.0,0.0,80,5.933205137727945e-05,-inf,-inf
0.0,0.0,11.370786516853933,0,34,107.43180574843245,1.3820224719101124,0,3,1.2323359845137396,6.653021870412923e-18,-2.5648116789751385,3.212238752673546,0.9996112239117139,0.0,0.0,0.0,0.0,90,2.4449425576944517e-05,-inf,-inf
0.0,0.0,7.026666666666666,0,40,63.345955555555555,1.3533333333333333,0,3,1.161822222222222,4.440892098500626e-18,-1.7412016921480098,2.2955694679850214,0.9997244713652119,0.0,0.0,0.0,0.0,100,5.1207639621854064e-05,-inf,-inf
0.0,0.0,8.187683284457478,0,40,87.95304477945665,1.4193548387096775,0,3,1.2933497303944754,-3.125554556129473e-17,-1.4616746765117765,2.5937890729566977,0.9997231125994361,0.0,0.0,0.0,0.0,110,5.098000835613909e-05,-inf,-inf
0.0,0.0,8.926605504587156,0,56,91.61540835507674,1.4801223241590213,0,3,1.2037333183701335,5.432283912538992e-17,-1.357262143751214,2.540892755091489,0.9997256654563885,0.0,0.0,0.0,0.0,120,5.293661791369394e-05,-inf,-inf
0.1,2.7875931498163346e-06,10.62135922330097,0,55,124.07993213309456,1.5016181229773462,0,3,1.2532336276327227,2.2994910542398065e-17,-0.2668204934884639,10.51981756930359,0.9999785588151636,0.01618086891998061,0.0,1.0,0.008727751572891896,130,0.008913594627815147,-0.009813678652262237,-0.005772214893540406
0.0,0.0,11.62206572769953,0,56,115.55904362009301,1.4577464788732395,0,3,1.2341301329101366,8.339703471362678e-17,-0.6228936922721139,2.809527675842222,0.9997669135293736,0.0,0.0,0.0,0.0,140,0.00010739744397547932,-inf,-inf
0.0,0.0,10.596551724137932,0,40,89.28205707491082,1.3551724137931034,0,3,1.2635077288941736,0.0,-0.6063637756124438,2.688673084180209,0.9997538584752892,0.0,0.0,0.0,0.0,150,5.2753319244906486e-05,-inf,-inf
0.0,0.0,9.5,0,34,82.8478835978836,1.4259259259259258,0,3,1.2233490103860476,-4.69935671799008e-18,-1.6754815447103524,2.080715854690733,0.999734333556023,0.0,0.0,0.0,0.0,160,5.4879996963898156e-05,-inf,-inf
0.0,0.0,12.483018867924528,0,40,95.80442862228551,1.4490566037735848,0,3,1.2360840156639374,2.010970006868208e-17,-2.164690576365083,3.4403351154555866,0.9995871593287444,0.0,0.0,0.0,0.0,170,2.2131887877798822e-05,-inf,-inf
0.0,0.0,7.9798994974874375,0,38,60.46693265321584,1.42964824120603,0,3,1.245050630034595,1.7852832556786437e-17,-1.8567728838459656,2.249670401898877,0.9997081209559326,0.0,0.0,0.0,0.0,180,4.4817260246560035e-05,-inf,-inf
0.0,0.0,9.264214046822742,0,28,57.90677956622408,1.3678929765886287,0,3,1.3027818480777622,2.3763971095655524e-17,-1.5818087532223328,2.125262769578443,0.9997285941386765,0.0,0.0,0.0,0.0,190,5.234234801544674e-05,-inf,-inf
0.0,0.0,11.853571428571428,0,44,111.22498724489796,1.5107142857142857,0,3,1.1570280612244896,6.3441315692866086e-18,-1.6425567417299893,2.7609907604557944,0.9996713783952036,0.0,0.0,0.0,0.0,200,3.781823697792437e-05,-inf,-inf
0.0,0.0,11.36888888888889,0,40,96.6416987654321,1.4266666666666667,0,3,1.1868444444444446,7.894919286223335e-18,-1.9981537396536269,2.928660897440726,0.9996327118692613,0.0,0.0,0.0,0.0,210,2.8417836854076493e-05,-inf,-inf
0.0,0.0,12.318032786885245,0,40,88.8004944907283,1.5540983606557377,0,3,1.3421553345874766,-1.7472362354756563e-17,-2.0997337096533832,3.622913360067444,0.9995768470076688,0.0,0.0,0.0,0.0,220,2.192646933661673e-05,-inf,-inf
0.0,0.0,10.684375,0,48,112.57225585937499,1.378125,0,3,1.1913964843750002,2.7755575615628914e-17,-1.8103073731188084,2.743977725992346,0.9996678886821246,0.0,0.0,0.0,0.0,230,3.584408857116865e-05,-inf,-inf
0.0,0.0,13.118773946360154,0,48,109.79049045081545,1.5402298850574712,0,3,1.114281939490025,-4.083578941150001e-17,-1.778431802009397,2.870296265624747,0.9996563663146575,0.0,0.0,0.0,0.0,240,3.322682732237936e-05,-inf,-inf
0.0,0.0,15.164179104477611,0,56,173.34617955001116,1.3470149253731343,0,3,1.2042075072399199,-1.3256394323882466e-17,-2.125668134223446,3.828157146196869,0.99954955320095,0.0,0.0,0.0,0.0,250,1.8792899090469426e-05,-inf,-inf
0.0,0.0,9.709756097560975,0,34,86.21088042831647,1.4292682926829268,0,3,1.1962165377751337,3.466062125659025e-17,-1.6757870184605337,2.184132610652959,0.9997130220064733,0.0,0.0,0.0,0.0,260,4.750211610684725e-05,-inf,-inf
0.0,0.0,8.341379310344827,0,34,69.48690844233057,1.3689655172413793,0,3,1.219036860879905,1.2250736823450003e-17,-1.640599996147342,1.9743441322347504,0.9997274058010499,0.0,0.0,0.0,0.0,270,5.152205461562238e-05,-inf,-inf
0.0,0.0,10.640776699029127,0,48,100.37257674301695,1.4822006472491909,0,3,1.330589331908966,8.623091453399273e-18,-1.9005415605796088,2.603732507492294,0.9996450203864862,0.0,0.0,0.0,0.0,280,3.010062979838137e-05,-inf,-inf
0.0,0.0,10.307692307692308,0,34,84.97263313609469,1.4711538461538463,0,3,1.1914755917159765,1.708035422500241e-17,-1.796907037355972,2.124302477345353,0.999696469407264,0.0,0.0,0.0,0.0,290,4.2971432601891096e-05,-inf,-inf
0.0,0.0,11.905594405594405,0,37,87.62395471661206,1.5769230769230769,0,3,1.1951317912856374,0.0,-2.1713669237803983,2.7632642128739384,0.9996195717519057,0.0,0.0,0.0,0.0,300,2.7573386264966056e-05,-inf,-inf
0.0,0.0,11.267241379310345,0,48,105.27771997621879,1.456896551724138,0,3,1.3429696789536267,-1.5313421029312504e-17,-1.9972726144267186,2.815315572491603,0.9996217628924281,0.0,0.0,0.0,0.0,310,2.5802814412615622e-05,-inf,-inf
0.0,0.0,8.18007662835249,0,40,64.8219785381894,1.4865900383141764,0,3,1.1923489085597685,-1.0208947352875003e-17,-1.599685007645707,3.070347579357316,0.9996308322627584,0.0,0.0,0.0,0.0,320,2.8664085809115644e-05,-inf,-inf
0.0,0.0,9.483282674772036,0,33,58.79075396568768,1.4376899696048633,0,3,1.1883667002337377,2.1597043640124626e-17,-1.3318795941785198,2.578018596894873,0.9996912420654354,0.0,0.0,0.0,0.0,330,3.977506727618032e-05,-inf,-inf
0.0,0.0,9.232323232323232,0,40,91.62279359249055,1.494949494949495,0,3,1.280277522701765,-1.794299837778031e-17,-1.7246603980908608,3.0829061466683254,0.999616598898421,0.0,0.0,0.0,0.0,340,2.6862396571621758e-05,-inf,-inf
0.0,0.0,12.650246305418719,0,48,132.0500861462302,1.3793103448275863,0,3,1.2699167657550536,1.7501052604928576e-17,-1.7427096380329437,3.442358104110763,0.9995823029546673,0.0,0.0,0.0,0.0,350,2.1996377645558475e-05,-inf,-inf
0.0,0.0,12.857988165680473,0,58,178.09817583417944,1.3846153846153846,0,3,1.2485207100591715,-1.0510987215386097e-17,-1.3389940637300735,3.7248720484267053,0.9995930744503047,0.0,0.0,0.0,0.0,360,2.3885584870700352e-05,-inf,-inf
0.0,0.0,10.932367149758454,0,40,84.06788956568414,1.3840579710144927,0,3,1.207571938668347,-1.716286801352899e-17,-1.26124542633278,2.7044503736165364,0.9996792172952781,0.0,0.0,0.0,0.0,370,3.656301896702996e-05,-inf,-inf
