1.924490928649902344e-02,1.500000000000000000e+01
3.980612754821777344e-02,2.150000000000000000e+01
4.754710197448730469e-02,1.150000000000000000e+01
6.785106658935546875e-02,3.250000000000000000e+01
7.740616798400878906e-02,1.550000000000000000e+01
8.910703659057617188e-02,2.000000000000000000e+01
9.949803352355957031e-02,1.700000000000000000e+01
1.163220405578613281e-01,3.000000000000000000e+01
1.263639926910400391e-01,1.650000000000000000e+01
1.370999813079833984e-01,1.850000000000000000e+01
1.460700035095214844e-01,1.450000000000000000e+01
1.687309741973876953e-01,4.150000000000000000e+01
1.815750598907470703e-01,2.250000000000000000e+01
1.948130130767822266e-01,2.400000000000000000e+01
2.178201675415039062e-01,4.450000000000000000e+01
2.305619716644287109e-01,1.950000000000000000e+01
2.447159290313720703e-01,2.000000000000000000e+01
2.692441940307617188e-01,4.250000000000000000e+01
2.854089736938476562e-01,2.900000000000000000e+01
2.949500083923339844e-01,1.700000000000000000e+01
3.133020401000976562e-01,3.300000000000000000e+01
3.382000923156738281e-01,4.650000000000000000e+01
3.577609062194824219e-01,3.650000000000000000e+01
3.758649826049804688e-01,3.450000000000000000e+01
4.245159626007080078e-01,9.150000000000000000e+01
4.491949081420898438e-01,3.500000000000000000e+01
4.719450473785400391e-01,3.250000000000000000e+01
4.924330711364746094e-01,3.400000000000000000e+01
5.098350048065185547e-01,3.400000000000000000e+01
5.271148681640625000e-01,3.200000000000000000e+01
5.403470993041992188e-01,2.650000000000000000e+01
5.581128597259521484e-01,3.250000000000000000e+01
5.798399448394775391e-01,4.100000000000000000e+01
5.970740318298339844e-01,3.400000000000000000e+01
6.089320182800292969e-01,2.200000000000000000e+01
6.300761699676513672e-01,4.700000000000000000e+01
6.403958797454833984e-01,1.750000000000000000e+01
6.544589996337890625e-01,2.400000000000000000e+01
6.771991252899169922e-01,3.750000000000000000e+01
6.860132217407226562e-01,1.350000000000000000e+01
6.998639106750488281e-01,2.350000000000000000e+01
7.106180191040039062e-01,1.750000000000000000e+01
7.293741703033447266e-01,3.200000000000000000e+01
7.395839691162109375e-01,1.600000000000000000e+01
7.600941658020019531e-01,3.650000000000000000e+01
7.749769687652587891e-01,2.800000000000000000e+01
7.907581329345703125e-01,2.800000000000000000e+01
8.162112236022949219e-01,4.750000000000000000e+01
8.297801017761230469e-01,2.450000000000000000e+01
8.442239761352539062e-01,2.600000000000000000e+01
8.859150409698486328e-01,7.550000000000000000e+01
9.082889556884765625e-01,4.100000000000000000e+01
9.261350631713867188e-01,3.150000000000000000e+01
9.507901668548583984e-01,4.500000000000000000e+01
9.684770107269287109e-01,3.000000000000000000e+01
1.000607013702392578e+00,5.900000000000000000e+01
1.025474071502685547e+00,4.150000000000000000e+01
1.071192026138305664e+00,8.250000000000000000e+01
1.101755142211914062e+00,5.600000000000000000e+01
1.127753257751464844e+00,4.350000000000000000e+01
1.154805898666381836e+00,5.000000000000000000e+01
1.171385049819946289e+00,2.900000000000000000e+01
1.192808151245117188e+00,3.950000000000000000e+01
1.218761205673217773e+00,4.600000000000000000e+01
1.261322975158691406e+00,7.600000000000000000e+01
1.300780057907104492e+00,7.100000000000000000e+01
1.319021940231323242e+00,3.150000000000000000e+01
1.355162143707275391e+00,6.200000000000000000e+01
1.396309852600097656e+00,7.550000000000000000e+01
1.451219081878662109e+00,1.010000000000000000e+02
1.493190050125122070e+00,8.050000000000000000e+01
1.537428855895996094e+00,7.900000000000000000e+01
1.584900140762329102e+00,8.550000000000000000e+01
1.646042108535766602e+00,1.165000000000000000e+02
1.684268951416015625e+00,6.950000000000000000e+01
1.710175037384033203e+00,4.850000000000000000e+01
1.741442918777465820e+00,5.750000000000000000e+01
1.790924072265625000e+00,8.450000000000000000e+01
1.822035074234008789e+00,5.600000000000000000e+01
1.868382930755615234e+00,8.400000000000000000e+01
1.900327205657958984e+00,5.750000000000000000e+01
1.948446989059448242e+00,8.700000000000000000e+01
1.986736059188842773e+00,6.600000000000000000e+01
