#{"t_start": 1587115532.6461928, "env_id": "CartPole-v1"}
r,l,t
21.0,21,0.543899
27.0,27,0.552057
106.0,106,0.777817
40.0,40,0.790826
21.0,21,0.797306
13.0,13,0.801166
21.0,21,0.807491
10.0,10,0.831113
12.0,12,0.834836
11.0,11,0.838767
15.0,15,0.844763
29.0,29,0.854436
49.0,49,0.86928
16.0,16,0.893435
37.0,37,0.907458
35.0,35,0.917558
27.0,27,0.926346
31.0,31,0.95528
13.0,13,0.960027
51.0,51,0.977597
69.0,69,1.019099
53.0,53,1.0366
39.0,39,1.048362
20.0,20,1.054293
13.0,13,1.079996
23.0,23,1.088292
30.0,30,1.097951
32.0,32,1.107929
11.0,11,1.111324
22.0,22,1.136541
9.0,9,1.139717
74.0,74,1.167766
15.0,15,1.173097
12.0,12,1.177276
42.0,42,1.210877
17.0,17,1.216248
27.0,27,1.226264
58.0,58,1.245402
28.0,28,1.275436
39.0,39,1.287761
21.0,21,1.294136
39.0,39,1.305336
44.0,44,1.342157
21.0,21,1.349386
30.0,30,1.359798
9.0,9,1.362848
39.0,39,1.395802
34.0,34,1.406203
86.0,86,1.452625
25.0,25,1.460859
21.0,21,1.46753
77.0,77,1.490673
87.0,87,1.53647
145.0,145,1.600129
22.0,22,1.606536
16.0,16,1.630695
139.0,139,1.691796
46.0,46,1.70605
30.0,30,1.717403
41.0,41,1.750967
40.0,40,1.763454
55.0,55,1.7807
42.0,42,1.813628
29.0,29,1.823356
79.0,79,1.868677
73.0,73,1.891894
39.0,39,1.903603
61.0,61,1.943952
80.0,80,1.967959
64.0,64,2.007879
63.0,63,2.027869
117.0,117,2.084723
100.0,100,2.135644
44.0,44,2.169618
86.0,86,2.19682
57.0,57,2.234964
69.0,69,2.257279
55.0,55,2.294836
125.0,125,2.35492
112.0,112,2.390589
46.0,46,2.425428
38.0,38,2.438424
131.0,131,2.500271
88.0,88,2.551557
92.0,92,2.602821
256.0,256,2.729061
189.0,189,2.81148
129.0,129,2.877639
81.0,81,2.928197
193.0,193,3.014911
171.0,171,3.143281
176.0,176,3.219567
132.0,132,3.293834
112.0,112,3.370493
184.0,184,3.46632
35.0,35,3.497866
118.0,118,3.541277
168.0,168,3.638316
126.0,126,3.69835
70.0,70,3.719287
120.0,120,3.774047
106.0,106,3.825841
162.0,162,3.892813
57.0,57,3.928928
153.0,153,3.995805
151.0,151,4.063002
189.0,189,4.163659
138.0,138,4.22647
113.0,113,4.281802
153.0,153,4.34958
137.0,137,4.414886
130.0,130,4.476286
120.0,120,4.535879
238.0,238,4.654011
193.0,193,4.735899
92.0,92,4.785836
92.0,92,4.838754
93.0,93,4.869015
92.0,92,4.919184
158.0,158,4.987781
177.0,177,5.083178
155.0,155,5.148578
130.0,130,5.207101
121.0,121,5.263305
110.0,110,5.314978
119.0,119,5.371006
142.0,142,5.434949
103.0,103,5.48699
63.0,63,5.506822
183.0,183,5.582659
55.0,55,5.618297
126.0,126,5.674137
191.0,191,5.74891
127.0,127,5.805174
131.0,131,5.865477
190.0,190,5.965913
209.0,209,6.049369
149.0,149,6.134169
88.0,88,6.159847
195.0,195,6.260568
143.0,143,6.324205
172.0,172,6.395937
117.0,117,6.451111
156.0,156,6.518161
59.0,59,6.557551
177.0,177,6.631048
153.0,153,6.697684
178.0,178,6.794173
114.0,114,6.849703
300.0,300,6.979284
162.0,162,7.047623
111.0,111,7.10244
213.0,213,7.205569
152.0,152,7.271508
171.0,171,7.342704
340.0,340,7.501736
84.0,84,7.545867
248.0,248,7.657672
147.0,147,7.719437
260.0,260,7.835509
169.0,169,7.906349
248.0,248,8.029768
106.0,106,8.087209
104.0,104,8.145151
296.0,296,8.279523
330.0,330,8.450965
342.0,342,8.600615
136.0,136,8.661817
241.0,241,8.773958
157.0,157,8.843442
141.0,141,8.929999
326.0,326,9.074927
142.0,142,9.143419
136.0,136,9.211148
155.0,155,9.300173
164.0,164,9.373076
147.0,147,9.441118
223.0,223,9.547385
209.0,209,9.630901
173.0,173,9.722253
121.0,121,9.777661
85.0,85,9.802873
162.0,162,9.890177
213.0,213,9.980739
193.0,193,10.076196
199.0,199,10.154254
299.0,299,10.30987
183.0,183,10.388678
171.0,171,10.463856
125.0,125,10.524559
166.0,166,10.620493
131.0,131,10.683055
138.0,138,10.774738
161.0,161,10.848752
