#{"t_start": 1583984316.5612822, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.051024
-500.0,500,1.262214
-267.0,268,1.81676
-342.0,343,1.975543
-484.0,485,2.24434
-272.0,273,2.357072
-216.0,217,2.450789
-387.0,388,2.610454
-214.0,215,2.765538
-245.0,246,2.868635
-282.0,283,2.986783
-293.0,294,3.108755
-218.0,219,3.261028
-258.0,259,3.369916
-243.0,244,3.47134
-255.0,256,3.576763
-218.0,219,3.722211
-287.0,288,3.85058
-282.0,283,3.974978
-334.0,335,4.120709
-297.0,298,4.300135
-248.0,249,4.406513
-176.0,177,4.479042
-483.0,484,4.734723
-383.0,384,4.897964
-208.0,209,4.986273
-302.0,303,5.165343
-450.0,451,5.363771
-500.0,500,5.567305
-421.0,422,5.795677
-486.0,487,5.996638
-392.0,393,6.224777
-424.0,425,6.398706
-343.0,344,6.539135
-500.0,500,6.806404
-358.0,359,6.951963
-439.0,440,7.188758
-500.0,500,7.42088
-428.0,429,7.654238
-222.0,223,7.754383
-451.0,452,7.946262
-257.0,258,8.105967
-458.0,459,8.299466
-500.0,500,8.560257
-381.0,382,8.724902
-395.0,396,8.892187
-267.0,268,9.056309
-237.0,238,9.154164
-276.0,277,9.269901
-373.0,374,9.427867
-297.0,298,9.61508
-275.0,276,9.733604
-375.0,376,9.889297
-273.0,274,10.057515
-320.0,321,10.189645
-231.0,232,10.284726
-220.0,221,10.378674
-500.0,500,10.651731
-268.0,269,10.767226
-331.0,332,10.906206
-359.0,360,11.110469
-226.0,227,11.20914
-201.0,202,11.296564
-500.0,500,11.567931
-231.0,232,11.664028
-221.0,222,11.755742
-285.0,286,11.874746
-278.0,279,12.056677
-250.0,251,12.162282
-310.0,311,12.289016
-195.0,196,12.368615
-264.0,265,12.532558
-352.0,353,12.685173
-217.0,218,12.778851
-318.0,319,12.980536
-302.0,303,13.112964
-227.0,228,13.213122
-366.0,367,13.371166
-157.0,158,13.494564
-199.0,200,13.578473
-229.0,230,13.676653
-249.0,250,13.778825
-239.0,240,13.878778
-254.0,255,14.048146
-321.0,322,14.185637
-340.0,341,14.328631
-222.0,223,14.474876
-241.0,242,14.574595
-328.0,329,14.717679
-289.0,290,14.841319
-273.0,274,15.016997
-500.0,500,15.228717
-254.0,255,15.335884
-201.0,202,15.477452
-218.0,219,15.568547
-218.0,219,15.66578
-307.0,308,15.798514
-305.0,306,15.983772
-270.0,271,16.097138
-294.0,295,16.2257
-281.0,282,16.345923
-241.0,242,16.50597
-161.0,162,16.575255
-159.0,160,16.642546
-275.0,276,16.756663
-213.0,214,16.900737
-500.0,500,17.118363
-259.0,260,17.228742
-273.0,274,17.398497
-348.0,349,17.544788
-317.0,318,17.676352
-395.0,396,17.895877
-193.0,194,17.97773
-306.0,307,18.106893
-267.0,268,18.216755
-298.0,299,18.394629
-251.0,252,18.498349
-500.0,500,18.706285
-192.0,193,18.838782
-233.0,234,18.936089
-292.0,293,19.059472
-368.0,369,19.211128
-239.0,240,19.366411
-500.0,500,19.572905
-318.0,319,19.703914
-197.0,198,19.857059
-312.0,313,19.987736
-241.0,242,20.087746
-249.0,250,20.191184
-179.0,180,20.320403
-236.0,237,20.418109
-222.0,223,20.511405
-252.0,253,20.615602
-197.0,198,20.697032
-227.0,228,20.845985
-318.0,319,20.978206
-268.0,269,21.089042
-297.0,298,21.265556
-453.0,454,21.454866
-456.0,457,21.643905
-207.0,208,21.787132
-262.0,263,21.904938
-267.0,268,22.026027
-238.0,239,22.130813
-230.0,231,22.297682
-225.0,226,22.39832
-197.0,198,22.486816
-360.0,361,22.656623
-250.0,251,22.826751
-217.0,218,22.924455
-227.0,228,23.025016
-249.0,250,23.130679
-221.0,222,23.307274
-204.0,205,23.394538
-205.0,206,23.481434
-288.0,289,23.601794
-182.0,183,23.677755
-306.0,307,23.866869
-353.0,354,24.024922
-321.0,322,24.160284
-302.0,303,24.34618
-375.0,376,24.522365
-255.0,256,24.638667
-372.0,373,24.852721
-246.0,247,24.959179
-244.0,245,25.066745
