1.173019409179687500e-02,1.700000000000000000e+01
2.837014198303222656e-02,3.400000000000000000e+01
3.587913513183593750e-02,1.500000000000000000e+01
4.384303092956542969e-02,1.600000000000000000e+01
5.271601676940917969e-02,2.100000000000000000e+01
6.771802902221679688e-02,4.400000000000000000e+01
7.360291481018066406e-02,1.200000000000000000e+01
8.286404609680175781e-02,2.300000000000000000e+01
9.050583839416503906e-02,1.800000000000000000e+01
9.687805175781250000e-02,1.400000000000000000e+01
1.154339313507080078e-01,5.200000000000000000e+01
1.291759014129638672e-01,4.100000000000000000e+01
1.379230022430419922e-01,2.500000000000000000e+01
1.475570201873779297e-01,2.700000000000000000e+01
1.567358970642089844e-01,2.400000000000000000e+01
1.675748825073242188e-01,2.800000000000000000e+01
1.834700107574462891e-01,4.500000000000000000e+01
1.937031745910644531e-01,2.800000000000000000e+01
2.023658752441406250e-01,2.500000000000000000e+01
2.138369083404541016e-01,2.800000000000000000e+01
2.243030071258544922e-01,2.600000000000000000e+01
2.333910465240478516e-01,1.800000000000000000e+01
2.473461627960205078e-01,3.700000000000000000e+01
2.548599243164062500e-01,2.000000000000000000e+01
2.627840042114257812e-01,1.600000000000000000e+01
2.729179859161376953e-01,2.600000000000000000e+01
2.937781810760498047e-01,6.200000000000000000e+01
3.011388778686523438e-01,2.000000000000000000e+01
3.129529953002929688e-01,3.200000000000000000e+01
3.263211250305175781e-01,3.800000000000000000e+01
3.505001068115234375e-01,7.400000000000000000e+01
3.606359958648681641e-01,2.700000000000000000e+01
3.671641349792480469e-01,1.500000000000000000e+01
3.756599426269531250e-01,2.200000000000000000e+01
3.958408832550048828e-01,6.100000000000000000e+01
4.035780429840087891e-01,1.800000000000000000e+01
4.192140102386474609e-01,4.400000000000000000e+01
4.518709182739257812e-01,7.700000000000000000e+01
4.723870754241943359e-01,4.800000000000000000e+01
4.911758899688720703e-01,4.800000000000000000e+01
5.117149353027343750e-01,5.600000000000000000e+01
5.238881111145019531e-01,3.100000000000000000e+01
5.344350337982177734e-01,2.900000000000000000e+01
