_AvgRewardSum,_AvgDiscountedRewardSum,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
1286.0,14.543328873309942,0.897,0,4,1.3723909999999997,0.507,0,1,0.249951,2.415845301584341e-16,-2.734338655102255,6.529225745063547,0.9999995822416277,12.729110040140215,0.0,44.561926275424604,23.693719734475135,1,121.67351505997947,-0.004552349160913405,-0.008412924907893249
2104.0,18.01440283561366,1.268,0,4,2.2281760000000004,0.419,0,1,0.24343900000000002,1.4210854715202004e-16,-1.2139616348046243,4.425643568355949,0.9999998323962903,20.877870374479482,6.029164162516376,74.03712986449857,144.90423733802322,2,384.3900202098453,-4.533923965155395e-06,-0.0007730738984703667
2142.0,13.428319799466552,1.271,0,4,2.205559,0.433,0,1,0.24551099999999998,1.4210854715202004e-17,-1.2097501568248779,4.574103744875398,0.9999998744485363,21.299145121804806,2.0,94.18876513589807,254.0114969852467,3,451.0711722884427,-3.9625347092453467e-07,-2.5758522370633585e-06
2336.0,16.48282340489267,1.325,0,4,2.357375,0.395,0,1,0.23897500000000002,-1.6342482922482304e-16,-1.6139524252984816,3.7263989150167123,0.9999998478952045,23.21165458935597,2.0,72.2193672994236,172.9833309972878,4,377.2757648864526,-1.8431147852382423e-07,-5.831973353132014e-07
2380.0,9.089669576170955,1.4,0,4,2.416,0.366,0,1,0.23204400000000003,2.842170943040401e-17,-1.4814733553934973,3.995980552190947,0.9999998658794548,23.718192973814467,1.62,83.3114000563894,222.42451387726317,5,396.2695237573263,-6.107831529433838e-08,-1.4207493115314662e-07
2676.0,15.547461734845049,1.498,0,4,2.587995999999999,0.333,0,1,0.22211100000000006,-8.526512829121202e-17,-1.4183936896650309,3.5710167902745034,0.999999885685887,26.6200728443864,1.8,89.10074501517194,306.14742787053206,6,515.5704795149433,-2.4034170209574768e-08,-4.4584898439836707e-08
2738.0,13.204428993123152,1.665,0,4,2.6987749999999995,0.291,0,1,0.20631899999999995,-7.105427357601002e-17,-1.8229035799828164,3.3643358204430354,0.9999998662745068,27.2611601390619,0.0,77.58045423015994,223.710528401225,7,407.998613061145,-1.8980374161259306e-08,-3.18748392125201e-08
2614.0,11.58236671014051,1.504,0,4,2.569984,0.322,0,1,0.21831599999999998,-1.3500311979441903e-16,-1.8796672659379678,3.319204891634243,0.9999998556170852,26.035758699608742,0.0,72.01546531654728,191.90212002672556,8,311.69625701684026,-1.515240244387428e-08,-2.2745270777946303e-08
3074.0,42.71407941687198,1.796,0,4,2.806384,0.273,0,1,0.198471,4.263256414560601e-17,-1.4797458489129913,3.2987344020115605,0.9999998956341523,30.35557328524816,2.0,93.57172105039251,367.258563012319,9,557.195421209764,-5.2587920684743494e-09,-7.540047253229432e-09
2900.0,22.556075550213922,1.758,0,4,2.7694360000000002,0.265,0,1,0.19477500000000003,-5.684341886080802e-17,-1.888894421827987,3.282978898702688,0.9999998688169963,28.796995320048083,0.0,78.85001965613503,232.45272864263387,10,348.1701579005109,-6.328951362988278e-09,-8.400223627802461e-09
2822.0,9.879717815617898,1.629,0,4,2.6853590000000005,0.295,0,1,0.20797500000000005,7.105427357601002e-18,-1.1434952993025294,3.335954235302835,0.9999998917578508,28.131082539659445,7.001075974457073,89.77086187529831,341.4203096192558,11,421.6389044562391,-3.660947989203578e-09,-4.406633502540558e-09
3650.0,27.94260573070259,1.978,0,4,2.9795160000000003,0.235,0,1,0.17977500000000005,5.684341886080802e-17,-1.7719033080165294,3.095799039332255,0.9999998965220483,36.24851654842368,2.0,96.08429337418556,373.582234726907,12,620.5016908809799,-2.5249597968013404e-09,-3.1935867284005326e-09
3302.0,30.94821609429213,1.953,0,4,2.8407909999999994,0.219,0,1,0.171039,-9.237055564881302e-17,-1.356490598695305,3.303725055159268,0.9999998817846133,32.74146605515138,9.790599516366152,88.63549158445848,286.24009896305427,13,398.81962755669116,-2.548560695814217e-09,-3.2199092281359754e-09
3658.0,16.63979124052191,2.1,0,4,2.892,0.186,0,1,0.15140400000000004,6.394884621840901e-17,-1.9485796116453709,2.945237703666407,0.9999998930202724,36.43024187883532,0.0,91.49242180285441,349.5199224056432,14,514.6248888656596,-1.6351549003701393e-09,-1.9965979980440807e-09
3418.0,21.788558091732213,1.96,0,4,2.8904,0.213,0,1,0.16763100000000003,5.684341886080802e-17,-1.7242828739074898,3.112651411248574,0.9999998985202098,33.98390297717442,0.0,95.3297187059978,388.431049159291,15,470.999089946842,-1.3393004483219784e-09,-1.5456183000139845e-09
3356.0,20.997037664663548,2.025,0,4,2.844375,0.179,0,1,0.14695899999999998,-2.842170943040401e-17,-1.7966504524529878,2.8719966957778382,0.9999998923242265,33.371026661018035,0.0,86.71679778314645,345.0135156506522,16,399.6170073780247,-1.337589594641031e-09,-1.455864095945003e-09
3062.0,13.629139921285391,1.889,0,4,2.768679,0.198,0,1,0.158796,0.0,-1.7018505088519582,3.3103630803528508,0.9999998805628705,30.49733774070844,2.0,85.93057883986933,280.4110127099997,17,294.4867162773779,-1.6997900864623716e-09,-1.7012495856505438e-09
3382.0,37.71245383335893,1.995,0,4,2.820975,0.169,0,1,0.14043899999999998,1.7763568394002505e-17,-1.651042050480712,2.9975826634314213,0.9999999013745672,33.480587915499775,0.0,94.26828968899339,411.23779135611244,18,448.06546624756544,-1.1441450009641585e-09,-1.126248205807201e-09
